efta_number,entity_type,entity_value,corpus_hit_count,registry_match,phone_csv_match,dataset,llm_classification,llm_sensitivity
EFTA00542352,phone,212.242.0606,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00542352,phone,212.242.0605,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00543031,phone,11111111118,0,,0,9,PHONE_REMOVAL,MEDIUM
EFTA00544930,phone,17094107956,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00546272,phone,201-604-0073,0,,0,9,PHONE_REMOVAL,MEDIUM
EFTA00550008,phone,14778770987,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00550008,phone,1400.472-9297,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00550008,phone,718437-8831,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00550008,phone,973-785.4333,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00550008,phone,630-579.9000,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00550008,phone,718.9327171,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00550008,phone,1-800-297.1300,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00550008,phone,305-816-2799,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00550008,phone,1.800-297.1300,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00553415,phone,212.966.8188,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00555808,phone,786.290.7900,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00555808,phone,305.206.9080,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00557082,phone,786.290.7900,0,,0,9,PHONE_REMOVAL,MEDIUM
EFTA00557082,phone,305.206.9080,0,,0,9,PHONE_REMOVAL,MEDIUM
EFTA00557246,phone,4552195434,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00559380,phone,0747117011,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00574488,phone,"305) 777.6373",0,,0,9,PHONE_REMOVAL,MEDIUM
EFTA00574488,phone,"305) 931 9485",0,,0,9,PHONE_REMOVAL,MEDIUM
EFTA00574491,phone,"305 931-9484",0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00574491,phone,305)931-9485,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00576829,phone,212-971-1306,0,,0,9,PHONE_REMOVAL,MEDIUM
EFTA00576829,phone,646-350-0954,0,,0,9,PHONE_REMOVAL,MEDIUM
EFTA00576832,phone,212-971-1306,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00576832,phone,646-350-0954,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00579757,phone,212.864.0424,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00581524,phone,212.864.0424,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00587420,phone,203.915.1133,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00589929,phone,"954) 247-0011",0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00589929,phone,"954) 247-0137",0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00590001,phone,"212) 555-1090",0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00590001,phone,"212) 699-1003",0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00590022,phone,0000279288,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00590022,phone,3016566463,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00590022,phone,6313914350,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00591280,phone,561-582-7600,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00591280,phone,561-588-8819,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00591280,phone,561-686-6300,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00591280,phone,561-383-9424,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00591280,phone,561-659-8300,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00591280,phone,561-835-8691,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00591280,phone,561-202-6360,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00591280,phone,561-828-0983,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00591807,phone,0311212015,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00591984,phone,9017764433,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00592507,phone,7232334565,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00592507,phone,702.486.7355,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00592507,phone,"702 486 7371",0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00592507,phone,775.688.1800,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00592507,phone,775.688.1803,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00592742,phone,954.356.0022,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00592742,phone,"954) 356-0011",0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00592742,phone,"954) 524-2820",0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00592742,phone,"801) 585-5202",0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00592742,phone,954-356-0011,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00592788,phone,954-356-0011,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00592788,phone,954-356-0022,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00592788,phone,"954) 356-0011",0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00592788,phone,"954) 356-0022",0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00592788,phone,"954) 767-8909",0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00592788,phone,"954) 525-9900",0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00592788,phone,"954) 764-1530",0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00592788,phone,"954) 523-2872",0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00592788,phone,"954) 831-7721",0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00592788,phone,954)523-2872,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00594574,phone,7374360600,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00594574,phone,7374360601,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00594574,phone,7374360602,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00597554,phone,"561) 721-0400",0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00597554,phone,561)655-4777,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00597554,phone,561)659-8300,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00599183,phone,1.800-936.9935,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00599183,phone,1-800-242-7383,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00599183,phone,1.877-312-4273,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00599183,phone,1-713-262-1879,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00599183,phone,3889114952,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00599183,phone,2035032111,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00599183,phone,3905991850,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00599183,phone,3908434055,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00599183,phone,3930022517,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00599183,phone,3935476742,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00599183,phone,1-800-9354935,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00599183,phone,1.800.242.7383,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00599183,phone,1-877-312-4273,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00599183,phone,1-713-262-1679,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00599855,phone,"305) 349-7175",0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00599855,phone,"305) 349-7174",0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00599855,phone,305)349-7175,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00599855,phone,305)349-7355,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00599855,phone,"305) 349-7355",0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00599855,phone,"954) 729-6490",0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00599855,phone,"954) 941-2232",0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00599855,phone,917-533-3261,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00599855,phone,3104021028,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00600740,phone,"954) 525-9900",0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00600740,phone,"954) 523-2872",0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00600740,phone,"954) 712-5138",0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00600740,phone,305-931-2200,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00600740,phone,305-931-0877,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00600740,phone,561-582-7600,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00600740,phone,561-686-6300,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00600740,phone,561-383-9424,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00600740,phone,954-522-3456,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00600740,phone,954-527-8663,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00600740,phone,801-585-5202,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00600740,phone,801-585-6833,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00600740,phone,561-832-7732,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00600740,phone,561-832-7137,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00600740,phone,"305 358-2800",0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00600740,phone,"305 358-2382",0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00600740,phone,561-202-6360,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00600740,phone,561-828-0983,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00600740,phone,561-684-6500,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00600740,phone,561-515-2610,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00600740,phone,561-659-8300,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00600740,phone,561-835-8691,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00600740,phone,561-842-2820,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00600740,phone,561-253-0164,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00602002,phone,561-842-2820,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00602002,phone,561-515-3148,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00602002,phone,0441412009,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00602002,phone,2009001982,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00605112,phone,303.831.7364,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00605112,phone,303.832.2628,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00605325,phone,"201) 213-1425",0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00605325,phone,"212) 743-6555",0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00605336,phone,"201) 213-1425",0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00605336,phone,"212) 743-6555",0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00605347,phone,"201) 213-1425",0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00605347,phone,"212) 743-6555",0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00605860,phone,"954) 356-0011",0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00605860,phone,"212) 446-2300",0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00605860,phone,"303) 831-7364",0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00605860,phone,"303) 832-2628",0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00606494,phone,"954) 356-0011",0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00606494,phone,954-356-0011,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00606813,phone,11511812011,0,,0,9,METADATA_STRIP,MEDIUM
EFTA00606813,phone,305-503-5503,0,,0,9,METADATA_STRIP,MEDIUM
EFTA00607051,phone,"954) 522-3456",0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00607051,phone,"954) 527-8663",0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00607051,phone,"954) 522 2346",0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00607051,phone,954.524.2820,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00607051,phone,954.524.2822,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00607208,phone,2133174834,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00607219,phone,"954) 331-4400",0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00607459,phone,917-297-9745,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00607459,phone,917-207-9745,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00607459,phone,914-263-4796,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00607459,phone,924.261-4794,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00607459,phone,646-701-2064,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00610524,phone,7515878022,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00610524,phone,702.486.7355,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00610524,phone,702.486.7371,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00610524,phone,775.688.1800,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00610524,phone,775.688.1803,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00611949,phone,561.628.0905,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00611949,phone,561.633.7361,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00611949,phone,561.682.0905,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00613501,phone,"888 811-3408",0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00613501,phone,561.655.4777,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00613501,phone,561.659.8300,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00613501,phone,954.467.1223,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00613501,phone,561.686.6300,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00613501,phone,"888 811-3406",0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00613501,phone,"886 811-3408",0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00613501,phone,"868 811-3408",0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00617538,phone,340.775-8111,0,,1,9,NAME_REMOVAL,MEDIUM
EFTA00617538,phone,340-775-8112,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00617538,phone,340.775-8113,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00617538,phone,340.775-8114,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00617538,phone,340.775-8100,0,,1,9,NAME_REMOVAL,MEDIUM
EFTA00617538,phone,340.775-8101,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00617538,phone,340.775-8102,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00617538,phone,340.775-8103,0,,1,9,NAME_REMOVAL,MEDIUM
EFTA00617538,phone,340.775-8104,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00617538,phone,340.775-8105,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00617538,phone,340.775-8106,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00617538,phone,340.775-8107,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00617538,phone,340.775-8108,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00617538,phone,340.775-8109,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00617538,phone,340.775-8110,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00617538,phone,340.775-8115,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00617538,phone,340.775-8118,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00617538,phone,340.775-8117,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00617538,phone,340.775-8119,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00617538,phone,340.775-8120,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00617538,phone,340.775-8121,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00617538,phone,340.775-8122,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00617538,phone,340.775-8123,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00617538,phone,340.775-8124,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00617538,phone,340.775.8125,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00617538,phone,340.775.8126,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00617538,phone,340-775-8127,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00617538,phone,340.775.8128,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00617538,phone,340.775-8129,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00617538,phone,340.775-8130,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00617538,phone,340.775-8131,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00617538,phone,340-775-8132,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00617538,phone,340.775.8133,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00617538,phone,340.775.8134,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00617538,phone,340.775.8135,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00617538,phone,340.775.8136,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00617538,phone,340-775-8137,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00617538,phone,340.775.8138,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00617538,phone,340.775-8139,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00617538,phone,340.775.8140,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00617538,phone,340.775-8141,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00617538,phone,340.775.8142,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00617538,phone,340.775.8143,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00617538,phone,340.775.8144,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00617538,phone,340.775.8145,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00617538,phone,340.775-8146,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00617538,phone,340.775.8147,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00617538,phone,340.775.8148,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00617538,phone,340.775.8149,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00617538,phone,561.655.7626,0,,1,9,NAME_REMOVAL,MEDIUM
EFTA00617538,phone,561.655.7629,0,,1,9,NAME_REMOVAL,MEDIUM
EFTA00617538,phone,561.832-2104,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00617538,phone,561.805.8663,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00617538,phone,561.655-3572,0,,1,9,NAME_REMOVAL,MEDIUM
EFTA00617538,phone,561.655-3704,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00617538,phone,561-655-2312,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00617538,phone,561.655.2779,0,,1,9,NAME_REMOVAL,MEDIUM
EFTA00617538,phone,505.938.2929,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00617538,phone,505-938-2930,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00617538,phone,505-938-2928,0,,1,9,NAME_REMOVAL,MEDIUM
EFTA00617538,phone,505-938-3065,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00617538,phone,505-938-3066,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00617538,phone,505-938-3069,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00617538,phone,505-938-3071,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00617538,phone,505-938-3072,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00617538,phone,505-988-3071,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00617538,phone,505-8324900,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00617538,phone,505-832-4970,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00617538,phone,505-832-4983,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00617538,phone,505-832-5369,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00617538,phone,505-832-5401,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00617538,phone,212.772.9416,0,,1,9,NAME_REMOVAL,MEDIUM
EFTA00617538,phone,212-249-1113,0,,1,9,NAME_REMOVAL,MEDIUM
EFTA00617538,phone,212-249-1166,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00617538,phone,212-249-9457,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00617538,phone,212-249-8510,0,,1,9,NAME_REMOVAL,MEDIUM
EFTA00617538,phone,212.2499457,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00617538,phone,212-472-1411,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00617538,phone,212-472-4883,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00617538,phone,212-535.5198,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00617538,phone,212-535.5297,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00617538,phone,212-717-4672,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00617538,phone,212.249.1122,0,,1,9,NAME_REMOVAL,MEDIUM
EFTA00617538,phone,212-327-1608,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00617538,phone,212-879-3281,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00617538,phone,212-750-9895,0,,1,9,NAME_REMOVAL,MEDIUM
EFTA00617538,phone,"1 212-533-3739",0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00617538,phone,"1 340-642-0905",0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00617538,phone,347-603-2935,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00617538,phone,505-377-3854,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00617538,phone,505-934-1256,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00617538,phone,"212) 533.3739",0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00617538,phone,"212) 533-3739",0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00617538,phone,212)533.3739,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00619794,phone,1-800-375-5283,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00619794,phone,1-800-767-1833,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00619794,phone,802)-860.6900,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00621221,phone,1-800-242-7338,0,,0,9,METADATA_STRIP,MEDIUM
EFTA00621221,phone,1.800.242.7383,0,,0,9,METADATA_STRIP,MEDIUM
EFTA00621221,phone,1.888.622.4273,0,,0,9,METADATA_STRIP,MEDIUM
EFTA00621221,phone,1-713.262.1679,0,,0,9,METADATA_STRIP,MEDIUM
EFTA00621400,phone,951.463.4346,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00621400,phone,3093582382,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00621400,phone,954.463.4346,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00621400,phone,305358.2800,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00621400,phone,305.358.2382,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00621400,phone,305358.2382,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00621400,phone,9544534346,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00621400,phone,"305358 2800",0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00621400,phone,"305358 2382",0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00621400,phone,954163.4316,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00621400,phone,"305 358 2800",0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00621400,phone,"954.463 4346",0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00621400,phone,305.3502800,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00621400,phone,105358.2182,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00621400,phone,"305.358 2800",0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00621400,phone,"305 358 2382",0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00621400,phone,954463.4346,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00621400,phone,"305 358.2382",0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00621400,phone,954.463.4316,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00621400,phone,305.3582800,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00621400,phone,"954 463 4346",0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00621400,phone,"305.358 2382",0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00621400,phone,"305.356 2800",0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00621400,phone,305356.2382,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00621400,phone,954463.4366,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00621400,phone,954.461.4346,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00621400,phone,"305) 358-2800",0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00621400,phone,"305) 358-2382",0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00621400,phone,"305358 2782",0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00621400,phone,"954 463 4146",0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00621400,phone,"305 358-2382",0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00621400,phone,305.358.1382,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00621400,phone,054.463.4346,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00622303,phone,"760) 401-0192",0,,0,9,names_removed,HIGH
EFTA00627493,phone,212-971-1306,0,,0,9,PHONE_REMOVAL,MEDIUM
EFTA00627493,phone,212-320-0381,0,,0,9,PHONE_REMOVAL,MEDIUM
EFTA00627493,phone,917-414-7584,0,,0,9,PHONE_REMOVAL,MEDIUM
EFTA00629369,phone,212-971-1307,0,,0,9,PHONE_REMOVAL,MEDIUM
EFTA00629572,phone,"917 476 9463",0,,1,9,PHONE_REMOVAL,MEDIUM
EFTA00633397,phone,"917 562 3265",0,,1,9,PHONE_REMOVAL,MEDIUM
EFTA00633397,phone,"310 873 7937",0,,0,9,PHONE_REMOVAL,MEDIUM
EFTA00633397,phone,212-287-4977,0,,0,9,PHONE_REMOVAL,MEDIUM
EFTA00637893,phone,"111011 2017",0,,0,9,PHONE_REMOVAL,MEDIUM
EFTA00642911,phone,"212 360 6500",0,,0,9,PHONE_REMOVAL,MEDIUM
EFTA00648702,phone,"561 655 7626",0,,1,9,PHONE_REMOVAL,MEDIUM
EFTA00654395,phone,415.846.3210,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00654580,phone,1011111110,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00660670,phone,"347 441 8700",0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00660670,phone,"305 285 9010",0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00660670,phone,212-270-2375,0,,0,9,NAME_REMOVAL,MEDIUM
EFTA00660670,phone,917-912-7145,0,,0,9,NAME_REMOVAL,MEDIUM
