source_doc,page,row_index,serial_or_id,date,description,attorney,produced_to_defense,notes
EFTA00095751,43,39,3501.225-090,2006.02.15,[redacted],,2022.04.13,visual_retranscribe_p43
EFTA00095751,43,40,3501.225-091,,,[redacted],,2022.04.13
EFTA00095751,43,41,3501.225-092,,,[redacted],,2022.04.13
EFTA00095751,43,42,3501.225-100,2007.01.26,Florida S.A.V.I.D. individual summary page regarding [redacted],,2022.04.12,visual_retranscribe_p43
EFTA00095751,43,43,3501.225-101,,,Interview 302,,2022.04.13
EFTA00095751,43,44,3501.225-102,,,[redacted],,2022.04.13
EFTA00095751,43,45,3501.225-103,,,[redacted],,2022.04.13
EFTA00095751,44,1,3501.225-105,2006.04.13,Review of department [redacted],,2022.04.13,visual_retranscribe_p44
EFTA00095751,44,2,3501.225-120,2006.06.24,Letter from Allan Kluever to Judge Jeffrey Colbath,,2022.04.13,visual_retranscribe_p44
EFTA00095751,44,3,3501.225-121,2006.10.06,Email from [redacted] to Michael McAuliffe and Paul Doyle,,2022.04.12,visual_retranscribe_p44
EFTA00095751,44,4,3501.225-122,2004.03.06,[redacted],,2022.04.12,visual_retranscribe_p44
EFTA00095751,44,5,3501.225-123,,,Palm Beach Police Department Proactive Records [redacted],,2022.04.13
EFTA00095751,44,6,3501.225-124,,,[redacted],,2022.04.13
EFTA00095751,44,7,3501.225-125,,,[redacted],,2022.04.13
EFTA00095751,44,8,3501.225-126,,,[redacted],,2022.04.13
EFTA00095751,44,9,3501.225-118,2006.10.03,Florida S.A.V.I.D. individual summary page regarding [redacted],,2022.07.22,visual_retranscribe_p44
EFTA00095751,44,10,3501.225-119,2005.11.06,Audio file (list of mass transmittal),,2022.07.22,visual_retranscribe_p44
EFTA00095751,44,11,3501.225-127,2005.05.05,Volley title of case information,,2022.07.13,visual_retranscribe_p44
EFTA00095751,44,12,3501.225-128,,,Copy of victim notification letter,,2022.07.13
EFTA00095751,44,13,3501.225-129,2006.05.01,PBPD probable cause affidavit regarding [redacted],,2022.07.13,visual_retranscribe_p44
EFTA00095751,44,14,3501.225-130,,,FBI report regarding [redacted] and [redacted],,2022.07.13
EFTA00095751,44,15,3501.225-131,,,FBI report regarding [redacted],,2022.07.13
EFTA00095751,44,16,3501.225-132,,,FBI report regarding [redacted] activity [redacted],,2022.07.13
EFTA00095751,44,17,3501.225-133,,,FBI report regarding delivery to Jeffrey Colbath,,2022.07.13
EFTA00095751,44,18,3501.225-134,,,FBI report regarding attempted delivery [redacted],,2022.07.13
EFTA00095751,44,19,3501.225-135,,,FBI report regarding [redacted],,2022.07.13
EFTA00095751,44,20,3501.225-176,2005.07.16,Application and search warrant,,2022.05.13,visual_retranscribe_p44
EFTA00095751,44,21,3501.225-177,,,[redacted],,2022.05.13
EFTA00095751,44,22,3501.225-180,2006.08.15,[redacted] report and [redacted],,2022.05.13,visual_retranscribe_p44
EFTA00095751,44,23,3501.225-181,2006.08.11,[redacted],,2022.05.13,visual_retranscribe_p44
EFTA00095751,44,24,3501.225-182,,,[redacted],,2022.05.13
EFTA00095751,44,25,3501.225-183,,,[redacted],,2022.05.13
EFTA00095751,44,26,3501.225-E01,,,[redacted],N/A,
EFTA00095751,44,27,3501.226,,,,,visual_retranscribe_p44
EFTA00095751,44,28,3501.226-001,2007.01.16,Phone search for [redacted],,2022.04.12,visual_retranscribe_p44
EFTA00095751,44,29,3501.226-002,2007.01.11,[redacted] individual summary page regarding [redacted],,2022.04.12,visual_retranscribe_p44
EFTA00095751,44,30,3501.226-003,,,[redacted],,2022.04.13
EFTA00095751,44,31,3501.226-004,2007.03.11,Victim notification identification codes [redacted],,2022.04.12,visual_retranscribe_p44
EFTA00095751,44,32,3501.226-006,2007.01.11,Florida S.A.V.I.D. Individual driver license activity regarding [redacted],,2022.04.13,visual_retranscribe_p44
EFTA00095751,44,33,3501.226-008,2007.02.21,[redacted],,2022.04.13,visual_retranscribe_p44
EFTA00095751,44,34,3501.226-046,2007.08.17,Palm Beach Police Department Evidence/Property Tracking Receipt,,2022.04.13,visual_retranscribe_p44
EFTA00095751,44,35,3501.226-400,2008.03.18,FBI victim notification letter,,2022.04.12,visual_retranscribe_p44
EFTA00095751,44,36,3501.226-401,2008.03.18,Letter from [redacted] to victim [redacted],,2022.04.12,visual_retranscribe_p44
EFTA00095751,44,37,3501.226-402,2008.01.18,[redacted],,2022.04.12,visual_retranscribe_p44
EFTA00095751,44,38,3501.226-010,2008.11.09,Letter from South Coast to Hy Salhanick,,2022.04.12,visual_retranscribe_p44
EFTA00095751,44,39,3501.226-015,,,FBI memorandum regarding delivering victim [redacted],,2022.04.12
EFTA00095751,44,40,3501.226-016,,,[redacted],,2022.04.13
EFTA00095751,44,41,3501.226-017,2009.03.17,FBI memorandum regarding [redacted] pronouncement/judgment of [redacted],,2023.08.15,visual_retranscribe_p44
EFTA00095751,44,42,3501.226-018,,,[redacted],,2022.04.12
EFTA00095751,44,43,3501.226-021,2013.03.07,FBI memorandum regarding phone interview with [redacted],,2022.04.12,visual_retranscribe_p44
EFTA00095751,44,44,3501.226-023,2013.03.01,FBI memorandum regarding travel to interview [redacted],,2022.04.13,visual_retranscribe_p44
EFTA00095751,44,45,3501.226-024,2021.01.12,FBI memorandum regarding assistance of Australian Federal Police,,2022.04.15,visual_retranscribe_p44
EFTA00095751,44,46,3501.226-025,,,FBI memorandum regarding travel to interview [redacted],,2023.08.15
EFTA00095751,44,47,3501.226-027,2012.05.14,[redacted],,2023.08.15,visual_retranscribe_p44
EFTA00095751,45,1,3501.226-030,2012.03.11,[redacted],[redacted] Interview 302,,2022.04.13
EFTA00095751,45,2,3501.226-031,2013.03.17,Cover sheet for victim [redacted],,2022.04.13,visual_retranscribe_p45
EFTA00095751,45,3,3501.226-053,2013.02.18,Cover sheet for 20 photographs received from [redacted],,2022.04.12,visual_retranscribe_p45
EFTA00095751,45,4,3501.226-054,2012.02.18,Cover sheet for FTR Massage license information regarding [redacted],,2022.04.12,visual_retranscribe_p45
EFTA00095751,45,5,3501.226-075,,,[redacted],,2022.04.12
EFTA00095751,45,6,3501.226-076,2013.03.19,FBI memorandum documenting investigation,,2022.04.12,visual_retranscribe_p45
EFTA00095751,45,7,3501.226-077,,,[redacted],,2022.04.13
EFTA00095751,45,8,3501.226-078,,,FOIA request regarding materials relating to [redacted],,2022.04.13
EFTA00095751,45,9,3501.226-079,2013.04.09,[redacted],,2022.04.13,visual_retranscribe_p45
EFTA00095751,45,10,3501.226-080,,,[redacted] Interview 302,,2022.04.13
EFTA00095751,45,11,3501.226-081,,,[redacted],,2022.04.13
EFTA00095751,45,12,3501.226-046a,,,[redacted],,2022.04.13
EFTA00095751,45,13,3501.226-082,2005.02.02,Phone search for Social Security number [redacted],,2022.07.13,visual_retranscribe_p45
EFTA00095751,45,14,3501.226-083,2008.08.15,FBI report regarding delivering victim notification letter,,2022.07.13,visual_retranscribe_p45
EFTA00095751,45,15,3501.226-084,2008.06.25,FBI report regarding delivering victim notification letter,,2022.07.13,visual_retranscribe_p45
EFTA00095751,45,16,3501.226-085,,,letter to SA [redacted] from regarding [redacted] victim notification letter,,2022.07.13
EFTA00095751,45,17,3501.226-090,2008.12.17,FBI report regarding delivering victim notification letter,,2022.07.13,visual_retranscribe_p45
EFTA00095751,45,18,3501.226-091,2008.10.17,FBI report regarding delivering victim notification letter,,2022.07.13,visual_retranscribe_p45
EFTA00095751,45,19,3501.226-092,2008.10.17,FBI report regarding delivering victim notification letter,,2022.07.13,visual_retranscribe_p45
EFTA00095751,45,20,3501.226-093,,,[redacted] FBI report regarding delivering victim notification letter,,2022.07.13
EFTA00095751,45,21,3501.226-094,2009.03.11,FBI report regarding [redacted] CVRA notification order,,2022.07.13,visual_retranscribe_p45
EFTA00095751,45,22,3501.226-095,,,FBI report regarding delivering victim notification [redacted],,2022.07.13
EFTA00095751,45,23,3501.226-140,,,Prosecution notes,,2022.04.13
EFTA00095751,45,24,3501.226-141,,,Receipt for evidence/property receipt,,2022.04.13
EFTA00095751,45,25,3501.226-270,,,[redacted],,2022.04.13
EFTA00095751,45,26,3501.226-271,2013.03.13,Email chain,,2022.04.13,visual_retranscribe_p45
EFTA00095751,45,27,3501.226-272,2013.03.16,Email chain,,2022.04.13,visual_retranscribe_p45
EFTA00095751,45,28,3501.226-273,,,[redacted],,2022.04.13
EFTA00095751,45,29,3501.226-274,2013.05.07,Notice of filing (attachment to previous email),,2022.04.13,visual_retranscribe_p45
EFTA00095751,45,30,3501.226-275,2014.07.08,[redacted],,2022.04.13,visual_retranscribe_p45
EFTA00095751,45,31,3501.226-276,2014.07.09,[redacted],,2022.04.13,visual_retranscribe_p45
EFTA00095751,45,32,3501.226-277,2014.07.08,[redacted],,2022.04.13,visual_retranscribe_p45
EFTA00095751,45,33,3501.226-278,2014.07.08,[redacted],,2022.04.13,visual_retranscribe_p45
EFTA00095751,45,34,3501.226-284,2005.10.17,Scanned evidence/property receipt (letter/ticket to previous email),,2023.07.13,visual_retranscribe_p45
EFTA00095751,45,35,3501.226-286,1999.05.11,FBI memorandum regarding Belize Manor RE,,2023.05.13,visual_retranscribe_p45
EFTA00095751,45,36,3501.226-L9A,2006.01.02,Letter from [redacted],,2022.04.13,visual_retranscribe_p45
EFTA00095751,45,37,3501.226-290,2013.03.15,Email chain,,2022.04.13,visual_retranscribe_p45
EFTA00095751,45,38,3501.226-291,,,Email chain,,2022.04.13
EFTA00095751,45,39,3501.226-292,,,[redacted],,2022.04.13
EFTA00095751,45,40,3501.226-300,,,Notes and accounting documents,Sept to RE Canters,
EFTA00095751,45,41,3501.227,,,,,visual_retranscribe_p45
EFTA00095751,45,42,3501.227-001,2010.07.08,[redacted] Fraud status report,N/A,2023.07.21,visual_retranscribe_p45
EFTA00095751,45,43,3501.228,,,,,visual_retranscribe_p45
EFTA00095751,46,1,3501.228-001,2010.07.17,[redacted] intake report,,2022.07.23,visual_retranscribe_p46
EFTA00095751,46,2,3501.228-002,2010.07.17,[redacted] intake report,,2022.07.23,visual_retranscribe_p46
EFTA00095751,46,3,3501.229,,,,,visual_retranscribe_p46
EFTA00095751,46,4,3501.229-001,2010.07.14,[redacted] crisis intake report,N/A,not 07.19,visual_retranscribe_p46
EFTA00095751,46,5,3501.230,,,,,visual_retranscribe_p46
EFTA00095751,46,6,3501.230-001,2019.07.08,[redacted] entry/intake report,N/A,2022.07.13,visual_retranscribe_p46
EFTA00095751,46,7,3501.231,,,,,visual_retranscribe_p46
EFTA00095751,46,8,3501.231-001,2020.07.03,[redacted] intake report,N/A,2021.07.21,visual_retranscribe_p46
EFTA00095751,46,9,3501.232,,,,,visual_retranscribe_p46
EFTA00095751,46,10,3501.232-001,2019.04.08,[redacted] visit sheet,N/A,2023.07.15,visual_retranscribe_p46
EFTA00095751,46,11,3501.233,,,,,visual_retranscribe_p46
EFTA00095751,46,12,3501.234,,,,,visual_retranscribe_p46
EFTA00095751,46,13,3501.234-001,2010.07.07,[redacted] crisis intake report,N/A,2023.07.21,visual_retranscribe_p46
EFTA00095751,46,14,3501.235,,,,,visual_retranscribe_p46
EFTA00095751,46,15,3501.235-001,2019.07.21,Newsletter of health post,,2022.07.13,visual_retranscribe_p46
EFTA00095751,46,16,3501.235-002,2020.07.21,Newsletter of health post,,2022.07.13,visual_retranscribe_p46
EFTA00095751,46,17,3501.235-A96,2020.07.23,Screenshot of health post,,2022.07.13,visual_retranscribe_p46
EFTA00095751,46,18,3501.236,,,,,visual_retranscribe_p46
EFTA00095751,46,19,3501.236-001,2019.07.08,[redacted],,2022.07.13,visual_retranscribe_p46
EFTA00095751,46,20,3501.236-002,2019.07.08,[redacted] intake report,,2022.07.13,visual_retranscribe_p46
EFTA00095751,46,21,3501.236-003,,,[redacted],,2022.07.13
EFTA00095751,46,22,3501.236-004,,,Compact card,,2022.07.13
EFTA00095751,46,23,3501.236-005,,,Photograph of item,,2022.07.13
EFTA00095751,46,24,3501.236-006,,,[redacted],N/A,
EFTA00095751,46,25,3501.237,,,,,visual_retranscribe_p46
EFTA00095751,46,26,3501.237-001,2019.07.08,[redacted] intake report,N/A,2022.07.13,visual_retranscribe_p46
EFTA00095751,46,27,3501.238,,,,,visual_retranscribe_p46
EFTA00095751,46,28,3501.238-001,2010.10.18,[redacted] lab results,,2022.07.11,visual_retranscribe_p46
EFTA00095751,46,29,3501.238-002,2019.07.10,[redacted] lab results,,2022.07.11,visual_retranscribe_p46
EFTA00095751,46,30,3501.238-006,2019.04.24,[redacted] re-incident summary,,2021.05.11,visual_retranscribe_p46
EFTA00095751,46,31,3501.239,,,,,visual_retranscribe_p46
EFTA00095751,46,32,3501.240,,,,,visual_retranscribe_p46
EFTA00095751,46,33,3501.240-001,2021.04.34,Notes of interview with FBIH Capsilo,N/A,2023.07.21,visual_retranscribe_p46
EFTA00095751,46,34,3501.241,,,,,visual_retranscribe_p46
EFTA00095751,46,35,3501.241-001,2019.08.12,[redacted] daily intake report,N/A,2022.07.22,visual_retranscribe_p46
EFTA00095751,46,36,3501.242,,,,,visual_retranscribe_p46
EFTA00095751,46,37,3501.242-A50,2017.07.09,[redacted],,2022.07.13,visual_retranscribe_p46
EFTA00095751,46,38,3501.243,,,,,visual_retranscribe_p46
EFTA00095751,46,39,3501.243-001,2019.07.18,New Mexico driver's license records,,2022.07.13,visual_retranscribe_p46
EFTA00095751,46,40,3501.243-002,2019.07.17,[redacted],,2022.07.13,visual_retranscribe_p46
EFTA00095751,46,41,3501.243-004,,,[redacted],,2022.07.13
EFTA00095751,46,42,3501.244,,,,,visual_retranscribe_p46
EFTA00095751,46,43,3501.244-001,2005.06.31,New Mexico driver's license records,,2021.07.21,visual_retranscribe_p46
EFTA00095751,46,44,3501.245,,,,,visual_retranscribe_p46
EFTA00095751,47,1,3501.245-001,2005.04.06,[redacted] intake report,N/A,2022.07.23,visual_retranscribe_p47
EFTA00095751,47,2,3501.246,,,,,visual_retranscribe_p47
EFTA00095751,47,3,3501.246-001,2019.09.14,[redacted] crisis intake report,,2022.07.23,visual_retranscribe_p47
EFTA00095751,47,4,3501.246-002,,,Screenshot or miscellaneous notes,,2022.07.23
EFTA00095751,47,5,3501.247,,,,,visual_retranscribe_p47
EFTA00095751,47,6,3501.247-L10,2013.07.08,[redacted] crisis intake report,N/A,2022.07.13,visual_retranscribe_p47
EFTA00095751,47,7,3501.247-L20,2014.07.28,[redacted] crisis intake report,N/A,2022.07.13,visual_retranscribe_p47
EFTA00095751,47,8,3501.248,,,,,visual_retranscribe_p47
EFTA00095751,47,9,3501.248-001,2019.07.08,[redacted] crisis intake report,N/A,2022.07.13,visual_retranscribe_p47
EFTA00095751,47,10,3501.249,,,,,visual_retranscribe_p47
EFTA00095751,47,11,3501.250,,,,,visual_retranscribe_p47
EFTA00095751,47,12,3501.250-001,2021.04.06,Public records search,,2022.07.21,visual_retranscribe_p47
EFTA00095751,47,13,3501.251,,,,,visual_retranscribe_p47
EFTA00095751,47,14,3501.252,,,,,visual_retranscribe_p47
EFTA00095751,47,15,3501.252-001,2010.07.13,[redacted] crisis intake report,N/A,2022.07.21,visual_retranscribe_p47
EFTA00095751,47,16,3501.253,,,,,visual_retranscribe_p47
EFTA00095751,47,17,3501.253-001,2019.07.14,[redacted] crisis intake report,N/A,2022.07.21,visual_retranscribe_p47
EFTA00095751,47,18,3501.253-002,2019.07.14,[redacted] crisis intake report,,2022.07.21,visual_retranscribe_p47
EFTA00095751,47,19,3501.254,,,,,visual_retranscribe_p47
EFTA00095751,47,20,3501.254-001,2019.07.08,[redacted] crisis-related report,N/A,2022.07.21,visual_retranscribe_p47
EFTA00095751,47,21,3501.255,,,,,visual_retranscribe_p47
EFTA00095751,47,22,3501.256,,,,,visual_retranscribe_p47
EFTA00095751,47,23,3501.256-001,2010.07.11,[redacted] intake report,,2022.07.21,visual_retranscribe_p47
EFTA00095751,47,24,3501.256-002,2010.07.11,[redacted] intake report,,2022.07.21,visual_retranscribe_p47
EFTA00095751,47,25,3501.257,,,,,visual_retranscribe_p47
EFTA00095751,47,26,3501.257-001,2010.07.08,[redacted] crisis intake report,N/A,2022.07.21,visual_retranscribe_p47
EFTA00095751,47,27,3501.258,,,,,visual_retranscribe_p47
EFTA00095751,47,28,3501.258-001,2018.08.17,[redacted] crisis intake report,N/A,2022.07.15,visual_retranscribe_p47
EFTA00095751,47,29,3501.258-002,2018.08.17,[redacted] crisis intake report,,2022.07.15,visual_retranscribe_p47
EFTA00095751,47,30,3501.258-003,,,[redacted],,2022.07.15
EFTA00095751,47,31,3501.259,,,,,visual_retranscribe_p47
EFTA00095751,47,32,3501.259-001,2018.09.21,[redacted] crisis intake report,N/A,2022.07.21,visual_retranscribe_p47
EFTA00095751,47,33,3501.260,,,,,visual_retranscribe_p47
EFTA00095751,47,34,3501.260-001,2014.03.11,[redacted] crisis intake report,N/A,2022.04.13,visual_retranscribe_p47
EFTA00095751,47,35,3501.260-261,2019.07.12,[redacted] intake report,N/A,2022.07.13,visual_retranscribe_p47
EFTA00095751,47,36,3501.261,,,,,visual_retranscribe_p47
EFTA00095751,47,37,3501.261-001,2019.07.08,[redacted] crisis intake report,N/A,2022.07.21,visual_retranscribe_p47
EFTA00095751,47,38,3501.262,,,,,visual_retranscribe_p47
EFTA00095751,47,39,3501.262-001,2019.07.08,[redacted] intake report,,2021.07.21,visual_retranscribe_p47
EFTA00095751,47,40,3504.263,,,,,visual_retranscribe_p47
EFTA00095751,47,41,3504.263-001,2019.07.08,[redacted] intake report,N/A,2021.07.21,visual_retranscribe_p47
EFTA00095751,47,42,3501.264,,,,,visual_retranscribe_p47
EFTA00095751,47,43,3501.264-001,2019.11.13,Daily intake report,,2022.07.23,visual_retranscribe_p47
EFTA00095751,47,44,3501.265,,,,,visual_retranscribe_p47
EFTA00095751,47,45,3501.265-001,2019.07.08,[redacted] crisis intake report,N/A,2021.07.21,visual_retranscribe_p47
EFTA00095751,47,46,3501.266,,,,,visual_retranscribe_p47
EFTA00095751,47,47,3501.266-001,2010.15.13,Daily intake report,,2022.07.23,visual_retranscribe_p47
EFTA00095751,47,48,3501.267,,,,,visual_retranscribe_p47
EFTA00095751,47,49,3501.268,,,,,visual_retranscribe_p47
EFTA00095751,47,50,3501.268-001,2019.07.14,[redacted] crisis intake report,N/A,2022.07.13,visual_retranscribe_p47
EFTA00095751,47,51,3501.269,,,,,visual_retranscribe_p47
EFTA00095751,47,52,3501.269-001,2017.07.08,[redacted] intake report,N/A,2022.07.21,visual_retranscribe_p47
EFTA00095751,47,53,3501.270,,,,,visual_retranscribe_p47
EFTA00095751,47,54,3501.271,,,,,visual_retranscribe_p47
EFTA00095751,47,55,3501.271-001,2019.08.12,[redacted] crisis intake report,N/A,2022.07.21,visual_retranscribe_p47
EFTA00095751,47,56,3501.272,,,,,visual_retranscribe_p47
EFTA00095751,47,57,3501.273,,,,,visual_retranscribe_p47
EFTA00095751,47,58,3501.273-001,2010.08.13,[redacted] crisis intake report,N/A,2023.07.13,visual_retranscribe_p47
EFTA00095751,48,1,3501.287-001,2019.07.08,FBI record - [redacted] crisis intake report,N/A,2021.07.23,visual_only_manual_p48
EFTA00095751,48,2,3501.288-001,2019.07.07,FBI record - [redacted] crisis intake report,N/A,2021.07.23,visual_only_manual_p48
EFTA00095751,48,3,3501.289-001,2019.07.15,FBI record - [redacted] crisis intake report,N/A,2021.07.23,visual_only_manual_p48
EFTA00095751,48,4,3501.290-001,2020.10.27,FBI record - [redacted] intake report,N/A,2021.07.23,visual_only_manual_p48
EFTA00095751,48,5,3501.291-001,2020.07.17,FBI record - [redacted] intake report,N/A,2021.07.23,visual_only_manual_p48
EFTA00095751,48,6,3501.291-002,2020.07.18,FBI record - [redacted] intake report,N/A,2021.07.23,visual_only_manual_p48
EFTA00095751,48,7,3501.292-001,2019.07.08,FBI record - [redacted] crisis intake report,N/A,2021.07.23,visual_only_manual_p48
EFTA00095751,48,8,3501.293-001,2019.07.08,FBI record - [redacted] crisis intake report,N/A,2021.07.23,visual_only_manual_p48
EFTA00095751,48,9,3501.294-001,2009.09.21,Transcript of the deposition of [redacted],N/A,2021.07.23,visual_only_manual_p48
EFTA00095751,48,10,3501.295-001,2020.07.07,FBI record - [redacted] intake report,N/A,2021.07.23,visual_only_manual_p48
EFTA00095751,48,11,3501.295-002,2020.07.07,FBI record - [redacted] intake report,N/A,2021.07.18,visual_only_manual_p48
EFTA00095751,48,12,3501.295-003,2020.07.08,FBI record - [redacted] intake report,N/A,2021.07.18,visual_only_manual_p48
EFTA00095751,48,13,3501.296-001,2019.07.13,FBI record - [redacted] crisis intake report,N/A,2021.07.23,visual_only_manual_p48
EFTA00095751,48,14,3501.297-001,2019.05.20,[redacted] law enforcement report,N/A,2021.07.23,visual_only_manual_p48
EFTA00095751,48,15,3501.297-002,2019.05.20,[redacted] contact card report,N/A,2021.07.23,visual_only_manual_p48
EFTA00095751,48,16,3501.297-003,2019.05.20,[redacted] Pipi search,N/A,2021.07.23,visual_only_manual_p48
EFTA00095751,48,17,3501.297-004,,Photograph,N/A,2021.07.23,visual_only_manual_p48
EFTA00095751,48,18,3501.297-005,,[redacted] criminal report,N/A,2021.07.23,visual_only_manual_p48
EFTA00095751,48,19,3501.297-006,,Screenshot of [redacted] Facebook,N/A,2021.07.23,visual_only_manual_p48
EFTA00095751,48,20,3501.297-007,,Screenshot,N/A,2021.07.23,visual_only_manual_p48
EFTA00095751,48,21,3501.298-001,2020.10.27,[redacted] intake report,N/A,2021.07.23,visual_only_manual_p48
EFTA00095751,48,22,3501.299-001,2007.08.15,Law enforcement report regarding [redacted],N/A,2021.07.23,visual_only_manual_p48
EFTA00095751,48,23,3501.300-001,2020.03.19,[redacted] intake report,N/A,2021.07.23,visual_only_manual_p48
EFTA00095751,48,24,3501.301-001,2020.07.08,[redacted] intake report,N/A,2021.07.23,visual_only_manual_p48
EFTA00095751,48,25,3501.302-001,2019.07.08,[redacted] crisis intake report,N/A,2021.07.23,visual_only_manual_p48
EFTA00095751,48,26,3501.303-001,2019.07.08,[redacted] crisis intake report,N/A,2021.07.23,visual_only_manual_p48
EFTA00095751,48,27,3501.304-001,2019.09.11,[redacted] crisis intake report,N/A,2021.07.23,visual_only_manual_p48
EFTA00095751,48,28,3501.305-001,2019.07.09,[redacted] crisis intake report,N/A,2021.07.23,visual_only_manual_p48
EFTA00095751,48,29,3501.306-001,2020.07.08,[redacted] intake report,N/A,2021.07.18,visual_only_manual_p48
EFTA00095751,48,30,3501.306-002,2021.06.21,[redacted] intake report,N/A,2021.10.11,visual_only_manual_p48
EFTA00095751,49,1,3501.307-001,2019.08.11,[redacted] crisis intake report,N/A,2021.07.23,visual_only_manual_p49
EFTA00095751,49,2,3501.308-001,2020.08.02,FBI intake report,N/A,2021.07.23,visual_only_manual_p49
EFTA00095751,49,3,3501.309-001,2019.07.08,FBI intake report,N/A,2021.07.23,visual_only_manual_p49
EFTA00095751,49,4,3501.310-001,2019.07.08,FBI intake report,N/A,2021.07.23,visual_only_manual_p49
EFTA00095751,49,5,3501.311-001,2019.08.11,FBI intake report,N/A,2021.07.23,visual_only_manual_p49
EFTA00095751,49,6,3501.311-002,2019.08.11,FBI intake report,N/A,2021.07.23,visual_only_manual_p49
EFTA00095751,49,7,3501.312-001,2019.07.08,FBI intake report,N/A,2021.07.23,visual_only_manual_p49
EFTA00095751,49,8,3501.313-001,2019.04.08,Address report regarding [redacted],N/A,2021.07.23,visual_only_manual_p49
EFTA00095751,49,9,3501.313-002,2019.04.08,Law enforcement report regarding [redacted],N/A,2021.07.23,visual_only_manual_p49
EFTA00095751,49,10,3501.313-003,2019.04.08,Contact card regarding [redacted],N/A,2021.07.23,visual_only_manual_p49
EFTA00095751,49,11,3501.313-004,2019.04.08,Driver's history records regarding [redacted],N/A,2021.07.23,visual_only_manual_p49
EFTA00095751,49,12,3501.313-005,,Photograph,N/A,2021.07.23,visual_only_manual_p49
EFTA00095751,49,13,3501.313-006,2007.02.08,FBI records check,N/A,2021.10.11,visual_only_manual_p49
EFTA00095751,49,14,3501.314-001,2019.08.07,FBI intake report,N/A,2021.07.23,visual_only_manual_p49
EFTA00095751,49,15,3501.315-001,,Twitter screenshot,N/A,2021.07.23,visual_only_manual_p49
EFTA00095751,49,16,3501.316-001,2019.09.17,FBI intake report,N/A,2021.07.23,visual_only_manual_p49
EFTA00095751,49,17,3501.317-001,2019.07.20,FBI intake report,N/A,2021.07.23,visual_only_manual_p49
EFTA00095751,49,18,3501.317-002,2019.07.20,FBI intake report,N/A,2021.07.23,visual_only_manual_p49
EFTA00095751,49,19,3501.318-001,2020.11.02,FBI intake report,N/A,2021.07.23,visual_only_manual_p49
EFTA00095751,49,20,3501.319-001,2020.01.02,FBI intake report,N/A,2021.07.23,visual_only_manual_p49
EFTA00095751,49,21,3501.320-001,2019.05.10,Driver's history records for [redacted],N/A,2021.07.23,visual_only_manual_p49
EFTA00095751,49,22,3501.321-001,2020.02.05,FBI intake report,N/A,2021.07.23,visual_only_manual_p49
EFTA00095751,49,23,3501.322-001,2020.06.11,FBI intake report,N/A,2021.07.23,visual_only_manual_p49
EFTA00095751,49,24,3501.323-001,2019.07.08,FBI intake report,N/A,2021.07.23,visual_only_manual_p49
EFTA00095751,49,25,3501.324-001,2019.03.14,Motor vehicle information search results,N/A,2021.07.23,visual_only_manual_p49
EFTA00095751,49,26,3501.324-002,2019.03.14,Motor vehicle information search results,N/A,2021.07.23,visual_only_manual_p49
EFTA00095751,49,27,3501.324-003,2019.03.14,Law enforcement report regarding [redacted],N/A,2021.07.23,visual_only_manual_p49
EFTA00095751,49,28,3501.324-004,2019.03.14,Pipl search for [redacted],N/A,2021.07.23,visual_only_manual_p49
EFTA00095751,49,29,3501.324-005,2019.03.14,Contact card report for [redacted],N/A,2021.07.23,visual_only_manual_p49
EFTA00095751,49,30,3501.324-006,2019.03.14,Asset report for [redacted],N/A,2021.07.23,visual_only_manual_p49
EFTA00095751,49,31,3501.324-007,2019.03.14,Driver's history records for [redacted],N/A,2021.07.23,visual_only_manual_p49
EFTA00095751,49,32,3501.324-008,2019.04.08,Comprehensive address report,N/A,2021.07.23,visual_only_manual_p49
EFTA00095751,49,33,3501.325-001,2019.07.10,FBI intake report,N/A,2021.07.23,visual_only_manual_p49
EFTA00095751,50,1,3501.326-001,2019.07.15,FBI intake report,N/A,2021.07.23,visual_only_manual_p50
EFTA00095751,50,2,3501.327-001,2019.08.14,FBI intake report,N/A,2021.07.23,visual_only_manual_p50
EFTA00095751,50,3,3501.328-001,2019.07.13,FBI intake report,N/A,2021.07.23,visual_only_manual_p50
EFTA00095751,50,4,3501.329-001,2019.07.08,FBI intake report,N/A,2021.07.23,visual_only_manual_p50
EFTA00095751,50,5,3501.330-001,2019.07.31,302 form interview with [redacted],N/A,2021.07.23,visual_only_manual_p50
EFTA00095751,50,6,3501.330-002,2019.07.31,Handwritten interview notes,N/A,2021.10.11,visual_only_manual_p50
EFTA00095751,50,7,3501.331-001,2020.07.15,FBI intake report,N/A,2021.07.23,visual_only_manual_p50
EFTA00095751,50,8,3501.332-001,2019.07.18,Asset report for [redacted],N/A,2021.07.23,visual_only_manual_p50
EFTA00095751,50,9,3501.332-002,2019.07.18,Business link report for [redacted],N/A,2021.07.23,visual_only_manual_p50
EFTA00095751,50,10,3501.332-003,2019.07.18,Law enforcement report for [redacted],N/A,2021.07.23,visual_only_manual_p50
EFTA00095751,50,11,3501.332-004,2019.07.18,Contact card report for [redacted],N/A,2021.07.23,visual_only_manual_p50
EFTA00095751,50,12,3501.332-005,2019.07.18,Driver's history records for [redacted],N/A,2021.07.23,visual_only_manual_p50
EFTA00095751,50,13,3501.333-001,2019.07.18,FBI intake report,N/A,2021.07.23,visual_only_manual_p50
